"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Berks County, PA"	"42011"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	12	10729	Unreliable
	"Berks County, PA"	"42011"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	11	10321	Unreliable
	"Bucks County, PA"	"42017"	"2017"	"2017"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	14	14320	Unreliable
	"Bucks County, PA"	"42017"	"2017"	"2017"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	12	14975	Unreliable
	"Bucks County, PA"	"42017"	"2017"	"2017"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	14	15700	Unreliable
	"Bucks County, PA"	"42017"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	21	16291	128.9
	"Bucks County, PA"	"42017"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	28	15367	182.2
	"Bucks County, PA"	"42017"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	25	15438	161.9
	"Bucks County, PA"	"42017"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	32	16001	200.0
	"Bucks County, PA"	"42017"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	21	15547	135.1
	"Bucks County, PA"	"42017"	"2018"	"2018"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	11	14507	Unreliable
	"Bucks County, PA"	"42017"	"2018"	"2018"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	14	14983	Unreliable
	"Bucks County, PA"	"42017"	"2018"	"2018"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	10	16188	Unreliable
	"Bucks County, PA"	"42017"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	13	16044	Unreliable
	"Bucks County, PA"	"42017"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	33	15474	213.3
	"Bucks County, PA"	"42017"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	27	15417	175.1
	"Bucks County, PA"	"42017"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	28	16245	172.4
	"Bucks County, PA"	"42017"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	15	15548	Unreliable
	"Bucks County, PA"	"42017"	"2019"	"2019"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	12	14850	Unreliable
	"Bucks County, PA"	"42017"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	22	15518	141.8
	"Bucks County, PA"	"42017"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	22	15430	142.6
	"Bucks County, PA"	"42017"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	25	16242	153.9
	"Bucks County, PA"	"42017"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	15	15704	Unreliable
	"Butler County, PA"	"42019"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	10	5194	Unreliable
	"Butler County, PA"	"42019"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	14	5243	Unreliable
	"Butler County, PA"	"42019"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	12	5367	Unreliable
	"Cambria County, PA"	"42021"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	20	3109	643.3
	"Chester County, PA"	"42029"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	11	13883	Unreliable
	"Chester County, PA"	"42029"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	29	12982	223.4
	"Chester County, PA"	"42029"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	21	12909	162.7
	"Chester County, PA"	"42029"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	22	13118	167.7
	"Chester County, PA"	"42029"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	23	13123	175.3
	"Chester County, PA"	"42029"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	16	13039	Unreliable
	"Chester County, PA"	"42029"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	14	13144	Unreliable
	"Chester County, PA"	"42029"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	17	13087	Unreliable
	"Chester County, PA"	"42029"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	15	13136	Unreliable
	"Chester County, PA"	"42029"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	10	13550	Unreliable
	"Cumberland County, PA"	"42041"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	14	7251	Unreliable
	"Dauphin County, PA"	"42043"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	13	6800	Unreliable
	"Dauphin County, PA"	"42043"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	17	6372	Unreliable
	"Delaware County, PA"	"42045"	"2017"	"2017"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	12	11655	Unreliable
	"Delaware County, PA"	"42045"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	15	13095	Unreliable
	"Delaware County, PA"	"42045"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	37	11807	313.4
	"Delaware County, PA"	"42045"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	40	12288	325.5
	"Delaware County, PA"	"42045"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	28	11692	239.5
	"Delaware County, PA"	"42045"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	14	10597	Unreliable
	"Delaware County, PA"	"42045"	"2018"	"2018"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	11	11851	Unreliable
	"Delaware County, PA"	"42045"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	21	11778	178.3
	"Delaware County, PA"	"42045"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	29	12281	236.1
	"Delaware County, PA"	"42045"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	22	11878	185.2
	"Delaware County, PA"	"42045"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	16	11712	Unreliable
	"Delaware County, PA"	"42045"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	17	12207	Unreliable
	"Delaware County, PA"	"42045"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	23	11913	193.1
	"Delaware County, PA"	"42045"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	14	10852	Unreliable
	"Erie County, PA"	"42049"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	13	8286	Unreliable
	"Erie County, PA"	"42049"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	13	7434	Unreliable
	"Erie County, PA"	"42049"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	13	7163	Unreliable
	"Erie County, PA"	"42049"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	14	8003	Unreliable
	"Erie County, PA"	"42049"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	11	7464	Unreliable
	"Fayette County, PA"	"42051"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	11	3951	Unreliable
	"Fayette County, PA"	"42051"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	10	3529	Unreliable
	"Fayette County, PA"	"42051"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	10	3910	Unreliable
	"Lackawanna County, PA"	"42069"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	11	6082	Unreliable
	"Lackawanna County, PA"	"42069"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	13	5771	Unreliable
	"Lackawanna County, PA"	"42069"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	11	5614	Unreliable
	"Lancaster County, PA"	"42071"	"2017"	"2017"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	14	15099	Unreliable
	"Lancaster County, PA"	"42071"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	10	15093	Unreliable
	"Lancaster County, PA"	"42071"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	24	16473	145.7
	"Lancaster County, PA"	"42071"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	16	15319	Unreliable
	"Lancaster County, PA"	"42071"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	12	13086	Unreliable
	"Lancaster County, PA"	"42071"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	12	16419	Unreliable
	"Lancaster County, PA"	"42071"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	13	15447	Unreliable
	"Lancaster County, PA"	"42071"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	15	14393	Unreliable
	"Lancaster County, PA"	"42071"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	10	13030	Unreliable
	"Lancaster County, PA"	"42071"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	15	16322	Unreliable
	"Lancaster County, PA"	"42071"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	11	15817	Unreliable
	"Lancaster County, PA"	"42071"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	15	14615	Unreliable
	"Lancaster County, PA"	"42071"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	12	13084	Unreliable
	"Lawrence County, PA"	"42073"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	10	2153	Unreliable
	"Lehigh County, PA"	"42077"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	11	9873	Unreliable
	"Lehigh County, PA"	"42077"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	13	9820	Unreliable
	"Lehigh County, PA"	"42077"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	16	9502	Unreliable
	"Lehigh County, PA"	"42077"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	10	9927	Unreliable
	"Lehigh County, PA"	"42077"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	12	9921	Unreliable
	"Lehigh County, PA"	"42077"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	15	9659	Unreliable
	"Lehigh County, PA"	"42077"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	10	9758	Unreliable
	"Luzerne County, PA"	"42079"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	16	9686	Unreliable
	"Luzerne County, PA"	"42079"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	21	8562	245.3
	"Luzerne County, PA"	"42079"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	10	8003	Unreliable
	"Luzerne County, PA"	"42079"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	13	9499	Unreliable
	"Luzerne County, PA"	"42079"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	20	8817	226.8
	"Luzerne County, PA"	"42079"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	20	8387	238.5
	"Luzerne County, PA"	"42079"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	14	7959	Unreliable
	"Luzerne County, PA"	"42079"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	11	9323	Unreliable
	"Luzerne County, PA"	"42079"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	12	9099	Unreliable
	"Luzerne County, PA"	"42079"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	12	8478	Unreliable
	"Luzerne County, PA"	"42079"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	17	7903	Unreliable
	"Montgomery County, PA"	"42091"	"2017"	"2017"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	11	18344	Unreliable
	"Montgomery County, PA"	"42091"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	14	18557	Unreliable
	"Montgomery County, PA"	"42091"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	22	19215	114.5
	"Montgomery County, PA"	"42091"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	22	21093	104.3
	"Montgomery County, PA"	"42091"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	16	20584	Unreliable
	"Montgomery County, PA"	"42091"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	15	19043	Unreliable
	"Montgomery County, PA"	"42091"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	12	18166	Unreliable
	"Montgomery County, PA"	"42091"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	15	19448	Unreliable
	"Montgomery County, PA"	"42091"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	28	21017	133.2
	"Montgomery County, PA"	"42091"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	25	21033	118.9
	"Montgomery County, PA"	"42091"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	18	19183	Unreliable
	"Montgomery County, PA"	"42091"	"2019"	"2019"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	10	20623	Unreliable
	"Montgomery County, PA"	"42091"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	10	17941	Unreliable
	"Montgomery County, PA"	"42091"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	28	19353	144.7
	"Montgomery County, PA"	"42091"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	23	21068	109.2
	"Montgomery County, PA"	"42091"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	21	21379	98.2
	"Montgomery County, PA"	"42091"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	17	19501	Unreliable
	"Northampton County, PA"	"42095"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	14	7646	Unreliable
	"Northampton County, PA"	"42095"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	14	7323	Unreliable
	"Philadelphia County, PA"	"42101"	"2017"	"2017"	"Female"	"F"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	11	24191	Unreliable
	"Philadelphia County, PA"	"42101"	"2017"	"2017"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	20	41263	48.5
	"Philadelphia County, PA"	"42101"	"2017"	"2017"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	28	36096	77.6
	"Philadelphia County, PA"	"42101"	"2017"	"2017"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	25	26399	94.7
	"Philadelphia County, PA"	"42101"	"2017"	"2017"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	20	19591	102.1
	"Philadelphia County, PA"	"42101"	"2017"	"2017"	"Male"	"M"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	29	21992	131.9
	"Philadelphia County, PA"	"42101"	"2017"	"2017"	"Male"	"M"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	17	18865	Unreliable
	"Philadelphia County, PA"	"42101"	"2017"	"2017"	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	31	16739	185.2
	"Philadelphia County, PA"	"42101"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	18	23546	Unreliable
	"Philadelphia County, PA"	"42101"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	57	40508	140.7
	"Philadelphia County, PA"	"42101"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	80	37543	213.1
	"Philadelphia County, PA"	"42101"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	95	27411	346.6
	"Philadelphia County, PA"	"42101"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	58	20946	276.9
	"Philadelphia County, PA"	"42101"	"2018"	"2018"	"Female"	"F"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	10	24204	Unreliable
	"Philadelphia County, PA"	"42101"	"2018"	"2018"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	19	40334	Unreliable
	"Philadelphia County, PA"	"42101"	"2018"	"2018"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	26	37348	69.6
	"Philadelphia County, PA"	"42101"	"2018"	"2018"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	20	27174	73.6
	"Philadelphia County, PA"	"42101"	"2018"	"2018"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	25	20074	124.5
	"Philadelphia County, PA"	"42101"	"2018"	"2018"	"Male"	"M"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	10	30916	Unreliable
	"Philadelphia County, PA"	"42101"	"2018"	"2018"	"Male"	"M"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	13	22960	Unreliable
	"Philadelphia County, PA"	"42101"	"2018"	"2018"	"Male"	"M"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	16	19120	Unreliable
	"Philadelphia County, PA"	"42101"	"2018"	"2018"	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	17	16793	Unreliable
	"Philadelphia County, PA"	"42101"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	12	23052	Unreliable
	"Philadelphia County, PA"	"42101"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	60	39035	153.7
	"Philadelphia County, PA"	"42101"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	61	38692	157.7
	"Philadelphia County, PA"	"42101"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	80	28345	282.2
	"Philadelphia County, PA"	"42101"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	45	21190	212.4
	"Philadelphia County, PA"	"42101"	"2019"	"2019"	"Female"	"F"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	11	29289	Unreliable
	"Philadelphia County, PA"	"42101"	"2019"	"2019"	"Female"	"F"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	16	23843	Unreliable
	"Philadelphia County, PA"	"42101"	"2019"	"2019"	"Female"	"F"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	12	21778	Unreliable
	"Philadelphia County, PA"	"42101"	"2019"	"2019"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	14	39408	Unreliable
	"Philadelphia County, PA"	"42101"	"2019"	"2019"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	23	38599	59.6
	"Philadelphia County, PA"	"42101"	"2019"	"2019"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	26	27911	93.2
	"Philadelphia County, PA"	"42101"	"2019"	"2019"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	18	20583	Unreliable
	"Philadelphia County, PA"	"42101"	"2019"	"2019"	"Male"	"M"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	12	30918	Unreliable
	"Philadelphia County, PA"	"42101"	"2019"	"2019"	"Male"	"M"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	22	24510	89.8
	"Philadelphia County, PA"	"42101"	"2019"	"2019"	"Male"	"M"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	16	19315	Unreliable
	"Philadelphia County, PA"	"42101"	"2019"	"2019"	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	17	16929	Unreliable
	"Philadelphia County, PA"	"42101"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	10	22389	Unreliable
	"Philadelphia County, PA"	"42101"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	53	37944	139.7
	"Philadelphia County, PA"	"42101"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	79	39738	198.8
	"Philadelphia County, PA"	"42101"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	65	29031	223.9
	"Philadelphia County, PA"	"42101"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	60	21422	280.1
	"Washington County, PA"	"42125"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	14	5581	Unreliable
	"Washington County, PA"	"42125"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	13	5478	Unreliable
	"Washington County, PA"	"42125"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	12	5688	Unreliable
	"Westmoreland County, PA"	"42129"	"2017"	"2017"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	11	8580	Unreliable
	"Westmoreland County, PA"	"42129"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	11	9358	Unreliable
	"Westmoreland County, PA"	"42129"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	20	9047	221.1
	"Westmoreland County, PA"	"42129"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	22	8770	250.9
	"Westmoreland County, PA"	"42129"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	19	9163	Unreliable
	"Westmoreland County, PA"	"42129"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	11	8868	Unreliable
	"Westmoreland County, PA"	"42129"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	10	9327	Unreliable
	"Westmoreland County, PA"	"42129"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	13	8633	Unreliable
	"Westmoreland County, PA"	"42129"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	20	9323	214.5
	"Westmoreland County, PA"	"42129"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	10	8736	Unreliable
	"Westmoreland County, PA"	"42129"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	12	8763	Unreliable
	"Westmoreland County, PA"	"42129"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	13	9279	Unreliable
	"Westmoreland County, PA"	"42129"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	10	8873	Unreliable
	"York County, PA"	"42133"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	19	12376	Unreliable
	"York County, PA"	"42133"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	16	12199	Unreliable
	"York County, PA"	"42133"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	11	12094	Unreliable
	"York County, PA"	"42133"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	18	12606	Unreliable
	"York County, PA"	"42133"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	16	12327	Unreliable
	"York County, PA"	"42133"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	11	12300	Unreliable
	"York County, PA"	"42133"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	10	11591	Unreliable
	"York County, PA"	"42133"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	18	12513	Unreliable
	"York County, PA"	"42133"	"2019"	"2019"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	10	11577	Unreliable
	"Providence County, RI"	"44007"	"2017"	"2017"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	11	14627	Unreliable
	"Providence County, RI"	"44007"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	13	19958	Unreliable
	"Providence County, RI"	"44007"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	19	17589	Unreliable
	"Providence County, RI"	"44007"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	17	15864	Unreliable
	"Providence County, RI"	"44007"	"2017"	"2017"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	16	14359	Unreliable
	"Providence County, RI"	"44007"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	13	19659	Unreliable
	"Providence County, RI"	"44007"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	13	17990	Unreliable
	"Providence County, RI"	"44007"	"2018"	"2018"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	22	16052	137.1
